iter	Passed	Remaining
1492	1025882	5845399
1493	1026732	5845638
1494	1027517	5845510
1495	1028338	5845584
1496	1029113	5845390
1497	1029870	5845096
1498	1030681	5845111
1499	1031468	5844986
1500	1032236	5844755
1501	1033076	5844927
1502	1033954	5845316
1503	1034741	5845189
1504	1035542	5845135
1505	1036325	5844984
1506	1037165	5845152
1507	1038004	5845313
1508	1038755	5844976
1509	1039530	5844774
1510	1040337	5844753
1511	1041148	5844754
1512	1041939	5844637
1513	1042799	5844913
1514	1043674	5845268
1515	1044474	5845200
1516	1045214	5844795
1517	1045965	5844454
1518	1046854	5844882
1519	1047654	5844808
1520	1048400	5844439
1521	1049161	5844147
1522	1049941	5843959
1523	1050697	5843640
1524	1051516	5843674
1525	1052287	5843439
1526	1053033	5843057
1527	1053439	5840796
1528	1053721	5837848
1529	1054014	5834970
1530	1054328	5832207
1531	1054659	5829542
1532	1055017	5827029
1533	1055396	5824633
1534	1055714	5821902
1535	1056031	5819171
1536	1056347	5816439
1537	1056670	5813746
1538	1057044	5811340
1539	1057356	5808597
1540	1057698	5806013
1541	1058000	5803219
1542	1058337	5800624
1543	1058745	5798415
1544	1059121	5796033
1545	1059458	5793443
1546	1059799	5790876
1547	1060264	5788988
1548	1060666	5786758
1549	1061051	5784440
1550	1061521	5782589
1551	1061828	5779852
1552	1062223	5777594
1553	1062650	5775514
1554	1063060	5773340
1555	1063466	5771153
1556	1063807	5768610
1557	1064297	5766880
1558	1064695	5764654
1559	1065148	5762725
1560	1065577	5760670
1561	1065936	5758242
1562	1066285	5755759
1563	1066647	5753351
1564	1067009	5750942
1565	1067350	5748427
1566	1067763	5746297
1567	1068093	5743727
1568	1068460	5741358
1569	1068802	5738856
1570	1069117	5736212
1571	1069437	5733597
1572	1069779	5731107
1573	1070129	5728658
1574	1070569	5726694
1575	1070974	5724549
1576	1071294	5721949
1577	1071612	5719341
1578	1071952	5716853
1579	1072276	5714281
1580	1072664	5712058
1581	1073062	5709888
1582	1073386	5707323
1583	1074060	5706626
1584	1074786	5706203
1585	1075523	5705837
1586	1076228	5705298
1587	1077062	5705444
1588	1077819	5705184
1589	1078557	5704823
1590	1079323	5704606
1591	1080147	5704699
1592	1080873	5704270
1593	1081645	5704087
1594	1082353	5703560
1595	1083073	5703099
1596	1083802	5702688
1597	1084564	5702447
1598	1085317	5702159
1599	1086030	5701660
1600	1086744	5701167
1601	1087552	5701166
1602	1088293	5700811
1603	1089037	5700471
1604	1089790	5700179
1605	1090476	5699538
1606	1091191	5699046
1607	1091957	5698823
1608	1092725	5698605
1609	1093458	5698211
1610	1094179	5697748
1611	1094897	5697270
1612	1095627	5696857
1613	1096318	5696235
1614	1097049	5695828
1615	1097763	5695326
1616	1098461	5694744
1617	1099174	5694238
1618	1099929	5693952
1619	1100650	5693488
1620	1101392	5693131
1621	1102106	5692629
1622	1102818	5692117
1623	1103580	5691867
1624	1104292	5691351
1625	1105060	5691128
1626	1105834	5690933
1627	1106630	5690856
1628	1107449	5690892
1629	1108169	5690417
1630	1108884	5689918
1631	1109660	5689730
1632	1110403	5689375
1633	1111179	5689184
1634	1111970	5689073
1635	1112726	5688778
1636	1113544	5688803
1637	1114277	5688393
1638	1115102	5688452
1639	1115914	5688444
1640	1116717	5688383
1641	1117525	5688353
1642	1118266	5687980
1643	1119107	5688116
1644	1119859	5687797
1645	1120601	5687425
1646	1121423	5687461
1647	1122323	5687890
1648	1123039	5687390
1649	1123778	5687002
1650	1124538	5686718
1651	1125345	5686674
1652	1126059	5686158
1653	1126795	5685752
1654	1127575	5685569
1655	1128351	5685366
1656	1129189	5685471
1657	1129951	5685195
1658	1130695	5684826
1659	1131481	5684674
1660	1132262	5684490
1661	1133065	5684416
1662	1133771	5683858
1663	1134524	5683531
1664	1135202	5682829
1665	1135892	5682189
1666	1136603	5681651
1667	1137364	5681367
1668	1138131	5681109
1669	1138941	5681065
1670	1139630	5680422
1671	1140397	5680163
1672	1141111	5679639
1673	1141846	5679218
1674	1142575	5678768
1675	1143329	5678443
1676	1144061	5678009
1677	1144748	5677353
1678	1145456	5676798
1679	1146230	5676569
1680	1147032	5676481
1681	1147820	5676321
1682	1148708	5676652
1683	1149428	5676156
1684	1150144	5675641
1685	1150861	5675125
1686	1151542	5674436
1687	1152263	5673943
1688	1153038	5673715
1689	1153837	5673603
1690	1154575	5673193
1691	1155285	5672640
1692	1156033	5672282
1693	1156826	5672138
1694	1157571	5671757
1695	1158254	5671076
1696	1158988	5670645
1697	1159736	5670278
1698	1160434	5669666
1699	1160757	5667227
1700	1161085	5664814
1701	1161395	5662313
1702	1161682	5659705
1703	1161955	5657031
1704	1162287	5654645
1705	1162613	5652235
1706	1162937	5649816
1707	1163330	5647736
1708	1163635	5645233
1709	1163987	5642956
1710	1164256	5640282
1711	1164527	5637619
1712	1164867	5635292
1713	1165188	5632878
1714	1165527	5630550
1715	1165847	5628133
1716	1166151	5625643
1717	1166445	5623111
1718	1166768	5620717
1719	1167110	5618417
1720	1167438	5616053
1721	1167735	5613539
1722	1168010	5610925
1723	1168293	5608350
1724	1168649	5606129
1725	1168962	5603707
1726	1169278	5601298
1727	1169556	5598711
1728	1169838	5596144
1729	1170151	5593730
1730	1170438	5591195
1731	1170781	5588928
1732	1171066	5586385
1733	1171364	5583908
1734	1171713	5581677
1735	1172002	5579163
1736	1172332	5576849
1737	1172628	5574372
1738	1172931	5571931
1739	1173234	5569490
1740	1173530	5567022
1741	1173845	5564649
1742	1174140	5562179
1743	1174472	5559886
1744	1174788	5557525
1745	1175107	5555175
1746	1175448	5552935
1747	1175771	5550607
1748	1176106	5548343
1749	1176408	5545925
1750	1176769	5543786
1751	1177107	5541544
1752	1177432	5539241
1753	1177755	5536928
1754	1178033	5534407
1755	1178375	5532190
1756	1178724	5530009
1757	1179011	5527537
1758	1179319	5525169
1759	1179630	5522816
1760	1179947	5520493
1761	1180276	5518229
1762	1180569	5515796
1763	1180876	5513434
1764	1181200	5511155
1765	1181525	5508878
1766	1181819	5506461
1767	1182143	5504188
1768	1182466	5501911
1769	1182748	5499446
1770	1183038	5497018
1771	1183347	5494687
1772	1183698	5492549
1773	1183984	5490108
1774	1184320	5487907
1775	1184645	5485654
1776	1184955	5483336
1777	1185255	5480975
1778	1185525	5478476
1779	1185848	5476224
1780	1186163	5473935
1781	1186441	5471477
1782	1186765	5469239
1783	1187052	5466827
1784	1187390	5464658
1785	1187743	5462556
1786	1188027	5460140
1787	1188347	5457892
1788	1188653	5455581
1789	1188973	5453334
1790	1189231	5450808
1791	1189512	5448393
1792	1189823	5446111
1793	1190125	5443793
1794	1190447	5441571
1795	1190752	5439271
1796	1191098	5437163
1797	1191386	5434791
1798	1191737	5432706
1799	1192011	5430275
1800	1192348	5428132
1801	1192689	5426007
1802	1193006	5423780
1803	1193297	5421431
1804	1193598	5419136
1805	1193956	5417096
1806	1194274	5414880
1807	1194547	5412462
1808	1194870	5410274
1809	1195229	5408247
1810	1195576	5406170
1811	1195909	5404033
1812	1196226	5401824
1813	1196554	5399664
1814	1196875	5397481
1815	1197216	5395383
1816	1197551	5393263
1817	1197860	5391031
1818	1198152	5388724
1819	1198479	5386572
1820	1198781	5384314
1821	1199142	5382318
1822	1199433	5380013
1823	1199739	5377781
1824	1200081	5375709
1825	1200379	5373442
1826	1200668	5371133
1827	1200981	5368940
1828	1201261	5366597
1829	1201566	5364368
1830	1201868	5362133
1831	1202167	5359882
1832	1202471	5357657
1833	1202816	5355617
1834	1203117	5353382
1835	1203417	5351143
1836	1203703	5348845
1837	1204027	5346720
1838	1204334	5344518
1839	1204608	5342175
1840	1204892	5339881
1841	1205231	5337829
1842	1205555	5335712
1843	1205849	5333464
1844	1206214	5331531
1845	1206525	5329364
1846	1206798	5327030
1847	1207114	5324892
1848	1207415	5322686
1849	1207745	5320608
1850	1208076	5318537
1851	1208382	5316362
1852	1208724	5314344
1853	1209037	5312200
1854	1209312	5309893
1855	1209667	5307935
1856	1210008	5305924
1857	1210352	5303921
1858	1210679	5301850
1859	1211008	5299788
1860	1211378	5297908
1861	1211691	5295782
1862	1212009	5293678
1863	1212287	5291402
1864	1212631	5289415
1865	1212943	5287291
1866	1213258	5285179
1867	1213620	5283278
1868	1213918	5281099
1869	1214251	5279070
1870	1214606	5277142
1871	1214921	5275043
1872	1215220	5272876
1873	1215556	5270872
1874	1215841	5268646
1875	1216155	5266548
1876	1216434	5264303
1877	1216772	5262313
1878	1217100	5260283
1879	1217416	5258201
1880	1217713	5256041
1881	1218030	5253969
1882	1218337	5251857
1883	1218659	5249807
1884	1218975	5247736
1885	1219303	5245718
1886	1219588	5243518
1887	1219919	5241516
1888	1220227	5239421
1889	1220536	5237328
1890	1220851	5235265
1891	1221114	5232977
1892	1221416	5230862
1893	1221736	5228826
1894	1222048	5226757
1895	1222364	5224705
1896	1222675	5222635
1897	1222976	5220522
1898	1223316	5218580
1899	1223625	5216507
1900	1223966	5214574
1901	1224288	5212560
1902	1224565	5210354
1903	1224914	5208458
1904	1225286	5206661
1905	1225644	5204807
1906	1225975	5202842
1907	1226308	5200885
1908	1226645	5198948
1909	1226944	5196846
1910	1227287	5194937
1911	1227613	5192957
1912	1227945	5191005
1913	1228287	5189095
1914	1228592	5187035
1915	1228913	5185038
1916	1229206	5182928
1917	1229526	5180935
1918	1229830	5178875
1919	1230169	5176965
1920	1230453	5174821
1921	1230763	5172791
1922	1231114	5170936
1923	1231426	5168920
1924	1231724	5166844
1925	1232010	5164722
1926	1232359	5162863
1927	1232700	5160973
1928	1233028	5159033
1929	1233390	5157232
1930	1233693	5155190
1931	1233999	5153161
1932	1234303	5151124
1933	1234603	5149075
1934	1234926	5147123
1935	1235256	5145199
1936	1235551	5143135
1937	1235817	5140949
1938	1236129	5138956
1939	1236446	5136989
1940	1236767	5135036
1941	1237079	5133050
1942	1237456	5131336
1943	1237849	5129687
1944	1238168	5127736
1945	1238478	5125750
1946	1238860	5124058
1947	1239165	5122055
1948	1239492	5120141
1949	1239802	5118159
1950	1240155	5116357
1951	1240508	5114555
1952	1240827	5112614
1953	1241116	5110556
1954	1241461	5108723
1955	1241748	5106659
1956	1242085	5104798
1957	1242401	5102855
1958	1242742	5101016
1959	1243103	5099259
1960	1243428	5097358
1961	1243768	5095521
1962	1244098	5093640
1963	1244423	5091746
1964	1244788	5090013
1965	1245132	5088196
1966	1245480	5086396
1967	1245780	5084403
1968	1246068	5082366
1969	1246436	5080653
1970	1246779	5078840
1971	1247113	5076989
1972	1247440	5075118
1973	1247754	5073190
1974	1248053	5071205
1975	1248343	5069185
1976	1248696	5067419
1977	1249017	5065528
1978	1249345	5063667
1979	1249683	5061850
1980	1250024	5060044
1981	1250355	5058198
1982	1250672	5056299
1983	1251018	5054517
1984	1251323	5052572
1985	1251609	5050552
1986	1251942	5048724
1987	1252218	5046667
1988	1252538	5044788
1989	1252856	5042905
1990	1253171	5041010
1991	1253507	5039200
1992	1253836	5037363
1993	1254142	5035439
1994	1254459	5033558
1995	1254777	5031681
1996	1255079	5029744
1997	1255362	5027731
1998	1255657	5025770
1999	1255945	5023780
2000	1256245	5021843
2001	1256528	5019839
2002	1256866	5018055
2003	1257186	5016197
2004	1257520	5014400
2005	1257791	5012356
2006	1258125	5010561
2007	1258475	5008834
2008	1258785	5006944
2009	1259094	5005056
2010	1259397	5003144
2011	1259718	5001306
2012	1260001	4999321
2013	1260304	4997412
2014	1260648	4995670
2015	1260950	4993762
2016	1261280	4991967
2017	1261612	4990185
2018	1261938	4988375
2019	1262256	4986536
2020	1262551	4984610
2021	1262873	4982792
2022	1263169	4980871
2023	1263496	4979076
2024	1263848	4977379
2025	1264156	4975512
2026	1264518	4973854
2027	1264850	4972084
2028	1265185	4970327
2029	1265473	4968384
2030	1265743	4966374
2031	1266100	4964708
2032	1266375	4962722
2033	1266682	4960860
2034	1266988	4959000
2035	1267341	4957322
2036	1267650	4955475
2037	1267926	4953497
2038	1268266	4951775
2039	1268587	4949980
2040	1268916	4948212
2041	1269257	4946497
2042	1269556	4944622
2043	1269913	4942968
2044	1270217	4941113
2045	1270518	4939249
2046	1270838	4937460
2047	1271145	4935619
2048	1271477	4933880
2049	1271785	4932047
2050	1272119	4930315
2051	1272465	4928631
2052	1272734	4926652
2053	1273055	4924879
2054	1273335	4922945
2055	1273661	4921189
2056	1273955	4919313
2057	1274257	4917469
2058	1274621	4915867
2059	1274900	4913935
2060	1275216	4912151
2061	1275514	4910297
2062	1275838	4908547
2063	1276153	4906759
2064	1276484	4905039
2065	1276771	4903150
2066	1277098	4901414
2067	1277408	4899613
2068	1277693	4897722
2069	1278014	4895969
2070	1278285	4894026
2071	1278586	4892199
2072	1278934	4890550
2073	1279268	4888852
2074	1279604	4887164
2075	1279898	4885317
2076	1280199	4883495
2077	1280529	4881786
2078	1280818	4879925
2079	1281167	4878293
2080	1281520	4876674
2081	1281830	4874896
2082	1282121	4873046
2083	1282421	4871233
2084	1282711	4869382
2085	1283013	4867580
2086	1283351	4865913
2087	1283671	4864181
2088	1283977	4862396
2089	1284234	4860429
2090	1284578	4858790
2091	1284939	4857219
2092	1285261	4855502
2093	1285598	4853841
2094	1285861	4851903
2095	1286162	4850107
2096	1286473	4848352
2097	1286791	4846627
2098	1287156	4845081
2099	1287459	4843298
2100	1287740	4841439
2101	1288061	4839728
2102	1288393	4838061
2103	1288682	4836236
2104	1288960	4834369
2105	1289342	4832892
2106	1289622	4831036
2107	1289938	4829314
2108	1290278	4827684
2109	1290592	4825958
2110	1290957	4824426
2111	1291283	4822748
2112	1291623	4821122
2113	1291926	4819361
2114	1292261	4817722
2115	1292618	4816163
2116	1292988	4814656
2117	1293303	4812944
2118	1293635	4811298
2119	1293952	4809596
2120	1294261	4807868
2121	1294568	4806129
2122	1294858	4804332
2123	1295115	4802415
2124	1295405	4800618
2125	1295748	4799024
2126	1296094	4797438
2127	1296389	4795665
2128	1296686	4793902
2129	1296958	4792047
2130	1297255	4790287
2131	1297612	4788751
2132	1297941	4787108
2133	1298267	4785461
2134	1298585	4783782
2135	1298913	4782142
2136	1299209	4780386
2137	1299529	4778720
2138	1299866	4777116
2139	1300136	4775267
2140	1300437	4773536
2141	1300775	4771940
2142	1301058	4770141
2143	1301337	4768332
2144	1301671	4766728
2145	1302008	4765133
2146	1302310	4763412
2147	1302634	4761771
2148	1302951	4760108
2149	1303286	4758511
2150	1303560	4756691
2151	1303858	4754965
2152	1304211	4753437
2153	1304545	4751840
2154	1304881	4750252
2155	1305170	4748494
2156	1305549	4747068
2157	1305873	4745441
2158	1306203	4743834
2159	1306542	4742267
2160	1306841	4740549
2161	1307100	4738692
2162	1307429	4737090
2163	1307736	4735407
2164	1308053	4733764
2165	1308444	4732390
2166	1308775	4730797
2167	1309084	4729128
2168	1309391	4727450
2169	1309672	4725684
2170	1309992	4724058
2171	1310276	4722305
2172	1310591	4720661
2173	1310912	4719044
2174	1311268	4717550
2175	1311591	4715941
2176	1311926	4714379
2177	1312197	4712585
2178	1312489	4710866
2179	1312823	4709302
2180	1313127	4707629
2181	1313449	4706025
2182	1313796	4704510
2183	1314150	4703022
2184	1314492	4701491
2185	1314843	4699992
2186	1315215	4698572
2187	1315545	4697001
2188	1315842	4695314
2189	1316155	4693686
2190	1316457	4692021
2191	1316787	4690453
2192	1317144	4688986
2193	1317476	4687431
2194	1317789	4685807
2195	1318088	4684134
2196	1318436	4682641
2197	1318766	4681079
2198	1319055	4679376
2199	1319368	4677760
2200	1319700	4676211
2201	1320029	4674654
2202	1320378	4673167
2203	1320691	4671555
2204	1321001	4669933
2205	1321310	4668312
2206	1321642	4666768
2207	1321927	4665064
2208	1322246	4663478
2209	1322555	4661859
2210	1322884	4660311
2211	1323196	4658703
2212	1323540	4657210
2213	1323860	4655637
2214	1324168	4654018
2215	1324525	4652573
2216	1324869	4651086
2217	1325201	4649558
2218	1325532	4648026
2219	1325882	4646560
2220	1326241	4645128
2221	1326530	4643453
2222	1326866	4641944
2223	1327141	4640220
2224	1327459	4638651
2225	1327821	4637233
2226	1328122	4635605
2227	1328459	4634106
2228	1328800	4632617
2229	1329098	4630983
2230	1329440	4629504
2231	1329777	4628006
2232	1330082	4626399
2233	1330409	4624870
2234	1330709	4623246
2235	1331027	4621689
2236	1331323	4620055
2237	1331666	4618585
2238	1332015	4617139
2239	1332366	4615696
2240	1332644	4614007
2241	1332977	4612507
2242	1333288	4610932
2243	1333636	4609484
2244	1333940	4607888
2245	1334249	4606310
2246	1334543	4604681
2247	1334874	4603179
2248	1335199	4601660
2249	1335493	4600032
2250	1335791	4598423
2251	1336122	4596925
2252	1336439	4595382
2253	1336752	4593827
2254	1337090	4592356
2255	1337434	4590910
2256	1337769	4589432
2257	1338085	4587892
2258	1338409	4586377
2259	1338727	4584844
2260	1339038	4583289
2261	1339387	4581865
2262	1339667	4580205
2263	1339979	4578658
2264	1340301	4577143
2265	1340623	4575632
2266	1340941	4574107
2267	1341284	4572667
2268	1341564	4571015
2269	1341862	4569424
2270	1342186	4567924
