iter	PRAUC	Logloss
7846	0.8977146806	0.2710707248
7847	0.8977300835	0.2710543745
7848	0.8977468598	0.2710385412
7849	0.8977724157	0.2710118845
7850	0.8977862599	0.270999069
7851	0.8978067711	0.2709813843
7852	0.8978242025	0.2709657082
7853	0.8978434297	0.2709521758
7854	0.8978652646	0.2709317916
7855	0.8978884295	0.2709109525
7856	0.8979042742	0.2708961666
7857	0.8979114968	0.2708869473
7858	0.8979222542	0.270874544
7859	0.897939309	0.2708596004
7860	0.8979681456	0.2708356321
7861	0.8979808857	0.2708229707
7862	0.8979935412	0.2708101988
7863	0.8980130417	0.2707925447
7864	0.8980314838	0.2707765364
7865	0.8980475558	0.2707581436
7866	0.8980610198	0.2707415731
7867	0.8980741084	0.2707293806
7868	0.8980936271	0.2707124622
7869	0.8981045928	0.2707002105
7870	0.8981153444	0.2706815478
7871	0.8981327869	0.270665174
7872	0.8981452386	0.2706535647
7873	0.8981604479	0.270639996
7874	0.8981774022	0.2706227494
7875	0.8981939017	0.2706063556
7876	0.8982217823	0.2705807565
7877	0.8982326951	0.270569783
7878	0.898245659	0.2705556856
7879	0.8982625344	0.27053986
7880	0.8982846314	0.2705196208
7881	0.8982968415	0.2705062179
7882	0.8983112068	0.2704953615
7883	0.8983276106	0.2704799787
7884	0.8983451244	0.2704639341
7885	0.8983583664	0.2704539753
7886	0.8983718485	0.2704373933
7887	0.8983837943	0.2704257639
7888	0.8983912391	0.2704175519
7889	0.8984121605	0.2703989213
7890	0.898426834	0.27038422
7891	0.8984411555	0.2703709561
7892	0.8984514238	0.2703546881
7893	0.8984749808	0.2703307899
7894	0.8984879248	0.2703194254
7895	0.8985020348	0.270307129
7896	0.8985137775	0.2702981292
7897	0.8985242153	0.2702884247
7898	0.8985443548	0.2702739119
7899	0.8985612666	0.2702578693
7900	0.8985756678	0.2702425105
7901	0.8985955322	0.2702233379
7902	0.8986157142	0.2702070566
7903	0.8986366368	0.2701883191
7904	0.8986481646	0.2701776673
7905	0.8986676506	0.2701597072
7906	0.8986812474	0.2701482155
7907	0.8986933237	0.2701411847
7908	0.8987074634	0.2701257231
7909	0.8987248618	0.2701085239
7910	0.8987375447	0.2700954273
7911	0.8987582066	0.2700751017
7912	0.8987713189	0.2700611183
7913	0.8987877203	0.2700458317
7914	0.8988116947	0.2700208007
7915	0.898826848	0.2700065174
7916	0.8988418487	0.2699927
7917	0.8988536403	0.269979803
7918	0.8988710479	0.2699630657
7919	0.8988862802	0.2699484519
7920	0.8989080202	0.269930226
7921	0.8989201467	0.269917109
7922	0.8989386958	0.2698973392
7923	0.8989503988	0.2698844856
7924	0.8989668625	0.2698696643
7925	0.8989862209	0.2698548348
7926	0.899004318	0.2698382344
7927	0.8990143758	0.2698261322
7928	0.8990269332	0.2698159109
7929	0.8990434577	0.2697995166
7930	0.8990657948	0.2697797005
7931	0.8990893065	0.2697595016
7932	0.8991152472	0.2697396621
7933	0.8991336844	0.2697214675
7934	0.8991588933	0.2696995759
7935	0.8991773776	0.2696835083
7936	0.8991946509	0.2696670534
7937	0.8992123602	0.2696491029
7938	0.8992231814	0.2696375076
7939	0.8992365513	0.2696216634
7940	0.8992483856	0.2696103983
7941	0.8992712564	0.2695916603
7942	0.8992774786	0.2695801681
7943	0.8992865976	0.2695724138
7944	0.899300431	0.2695594848
7945	0.8993133342	0.2695444132
7946	0.8993322476	0.2695268949
7947	0.8993518229	0.2695070283
7948	0.8993736813	0.2694831627
7949	0.8993857824	0.2694712164
7950	0.8994097876	0.2694498876
7951	0.8994196656	0.2694375995
7952	0.8994349138	0.2694260363
7953	0.8994526682	0.2694080262
7954	0.8994693658	0.2693945358
7955	0.8994874194	0.2693781376
7956	0.8995013089	0.2693641226
7957	0.8995161561	0.2693500638
7958	0.8995315502	0.2693344611
7959	0.8995468231	0.2693211623
7960	0.8995583327	0.2693100249
7961	0.8995712846	0.269297305
7962	0.8995900101	0.2692810704
7963	0.8996031162	0.2692676349
7964	0.899614228	0.2692563455
7965	0.8996209568	0.2692452373
7966	0.8996398363	0.269225092
7967	0.8996598944	0.2692079628
7968	0.8996875599	0.2691859567
7969	0.8997163641	0.2691623394
7970	0.8997368964	0.2691422657
7971	0.899748964	0.2691278985
7972	0.8997650697	0.2691116126
7973	0.8997838372	0.2690917388
7974	0.8997973761	0.2690778147
7975	0.8998106586	0.2690636307
7976	0.8998316132	0.2690444467
7977	0.8998444663	0.2690300562
7978	0.8998617639	0.2690140564
7979	0.8999041513	0.2689837457
7980	0.8999063488	0.2689721521
7981	0.8999209188	0.2689554671
7982	0.8999318933	0.268945912
7983	0.8999536862	0.2689263124
7984	0.8999704657	0.2689152421
7985	0.8999835031	0.2689042332
7986	0.9000021143	0.2688847376
7987	0.900025662	0.2688643973
7988	0.9000389773	0.2688522696
7989	0.900054509	0.2688370132
7990	0.900070379	0.2688224287
7991	0.9000966335	0.2688003492
7992	0.900113582	0.2687834021
7993	0.9001277976	0.2687679128
7994	0.9001466607	0.2687515698
7995	0.9001623693	0.2687364139
7996	0.900181757	0.2687194384
7997	0.9001957557	0.2687046026
7998	0.900210552	0.2686915778
7999	0.9002276855	0.268675581
8000	0.9002369487	0.2686665942
8001	0.9002568693	0.2686449035
8002	0.9002706085	0.2686299078
8003	0.9002819535	0.2686162409
8004	0.9002977752	0.2686022779
8005	0.9003048931	0.2685902805
8006	0.9003212786	0.2685743879
8007	0.9003335776	0.2685612364
8008	0.9003548634	0.2685404441
8009	0.9003686148	0.2685274049
8010	0.9003826431	0.2685144056
8011	0.9003951172	0.2685020564
8012	0.9004077797	0.2684911876
8013	0.900421407	0.2684764882
8014	0.900434572	0.2684647467
8015	0.9004531096	0.268450389
8016	0.900468441	0.2684334962
8017	0.9004829437	0.2684217781
8018	0.900510722	0.2683986645
8019	0.900528085	0.2683813308
8020	0.9005370796	0.2683686888
8021	0.9005489422	0.2683554003
8022	0.9005641014	0.2683407257
8023	0.9005753815	0.2683287299
8024	0.9005825474	0.2683183548
8025	0.9005995759	0.2683016227
8026	0.9006080523	0.2682892539
8027	0.9006231451	0.2682761606
8028	0.9006376171	0.2682609575
8029	0.9006551697	0.2682425899
8030	0.9006771377	0.2682250383
8031	0.9006898949	0.2682149336
8032	0.9007119284	0.2681965976
8033	0.900716565	0.2681867641
8034	0.9007283314	0.2681747456
8035	0.9007434685	0.2681587761
8036	0.9007569186	0.2681470768
8037	0.9007704416	0.2681322969
8038	0.9007881458	0.2681174661
8039	0.9008148087	0.2680923675
8040	0.900822974	0.2680821988
8041	0.9008351474	0.268070974
8042	0.9008514793	0.2680551773
8043	0.9008705679	0.2680372184
8044	0.9008848883	0.2680203822
8045	0.9008922847	0.2680117264
8046	0.9009068218	0.2679955135
8047	0.900927909	0.2679788765
8048	0.9009355168	0.2679675877
8049	0.9009493095	0.2679531607
8050	0.9009609327	0.2679407708
8051	0.9009705158	0.2679322116
8052	0.9009836514	0.2679196219
8053	0.9010028392	0.2679022195
8054	0.9010114694	0.26789318
8055	0.9010258423	0.2678810262
8056	0.9010434276	0.2678676342
8057	0.9010576985	0.2678527793
8058	0.9010777317	0.2678273968
8059	0.9010915254	0.2678149848
8060	0.9011066285	0.2677992454
8061	0.9011155584	0.267783811
8062	0.9011294243	0.2677706411
8063	0.9011445063	0.2677586659
8064	0.9011612295	0.2677428036
8065	0.9011882006	0.2677170773
8066	0.9012102676	0.267697862
8067	0.9012234825	0.2676846622
8068	0.9012400844	0.2676675925
8069	0.9012545364	0.2676535469
8070	0.9012694929	0.2676385681
8071	0.9012807628	0.2676284685
8072	0.9012978427	0.2676108188
8073	0.9013135326	0.2675943311
8074	0.9013285582	0.2675795733
8075	0.9013437037	0.267562015
8076	0.9013612272	0.2675460361
8077	0.9013752848	0.2675323252
8078	0.9013901008	0.2675199619
8079	0.9014027215	0.2675046179
8080	0.9014187889	0.2674902213
8081	0.9014332061	0.2674749872
8082	0.9014560527	0.2674523943
8083	0.9014739436	0.2674360473
8084	0.9014884191	0.2674246612
8085	0.901502429	0.2674108116
8086	0.9015185726	0.267394347
8087	0.90153541	0.2673788558
8088	0.9015542772	0.2673614031
8089	0.9015692644	0.267346412
8090	0.9015854985	0.2673312959
8091	0.9015950379	0.2673222948
8092	0.9016115674	0.2673067461
8093	0.9016251219	0.2672930219
8094	0.9016313306	0.267282192
8095	0.9016462039	0.2672683614
8096	0.9016575259	0.2672534653
8097	0.901672704	0.2672382952
8098	0.9016915769	0.2672238689
8099	0.9017107107	0.2672056853
8100	0.9017240854	0.2671922114
8101	0.9017471185	0.2671748417
8102	0.9017558195	0.2671660385
8103	0.9017739244	0.2671501188
8104	0.901782761	0.2671410067
8105	0.901789202	0.267129253
8106	0.9018091746	0.2671122092
8107	0.9018238803	0.2670966822
8108	0.9018294651	0.2670857098
8109	0.9018485189	0.2670692749
8110	0.9018581181	0.2670583858
8111	0.9018694118	0.2670459312
8112	0.9018849385	0.2670298315
8113	0.9018921349	0.267021813
8114	0.9019086767	0.2670100943
8115	0.9019150507	0.2670030951
8116	0.9019351993	0.2669856942
8117	0.9019500775	0.2669710063
8118	0.9019659822	0.2669564781
8119	0.9019813178	0.2669418171
8120	0.9020015806	0.266924979
8121	0.9020179465	0.2669094017
8122	0.90202798	0.2668986362
8123	0.902047667	0.2668807875
8124	0.902063356	0.2668644477
8125	0.9020742041	0.2668502315
8126	0.9020870379	0.2668387128
8127	0.9020959466	0.2668292456
8128	0.9021146954	0.2668107764
8129	0.9021238731	0.266796228
8130	0.9021339774	0.2667826168
8131	0.9021471514	0.2667713372
8132	0.9021607506	0.2667560873
8133	0.9021698988	0.2667415674
8134	0.9021873203	0.2667218621
8135	0.9021984093	0.2667125785
8136	0.9022160522	0.2666958964
8137	0.9022235258	0.2666893205
8138	0.9022340312	0.2666787163
8139	0.9022593651	0.2666571348
8140	0.9022752902	0.2666427667
8141	0.90228771	0.2666294895
8142	0.9022978117	0.2666167044
8143	0.9023178949	0.2665996527
8144	0.902333871	0.2665782207
8145	0.9023534739	0.2665634769
8146	0.9023710393	0.2665457773
8147	0.9023856164	0.2665358608
8148	0.9023974135	0.2665208728
8149	0.9024094833	0.2665073591
8150	0.902420522	0.266497619
8151	0.9024296469	0.2664845249
8152	0.9024405154	0.2664710887
8153	0.9024597093	0.2664575168
8154	0.9024722056	0.2664447716
8155	0.9024908083	0.2664289663
8156	0.9025135317	0.2664100566
8157	0.9025346091	0.2663916432
8158	0.9025507137	0.2663742109
8159	0.9025651011	0.2663604968
8160	0.9025860115	0.2663418069
8161	0.9025971544	0.2663309175
8162	0.9026111485	0.2663160746
8163	0.9026255883	0.2663049402
8164	0.9026410778	0.2662888764
8165	0.9026526838	0.266275343
8166	0.902664039	0.266263346
8167	0.9026785804	0.26624898
8168	0.9026972718	0.2662325472
8169	0.9027092537	0.2662193766
8170	0.9027307143	0.2662016275
8171	0.9027504331	0.2661854488
8172	0.9027722602	0.2661638116
8173	0.9027848549	0.2661523644
8174	0.9027920238	0.2661397726
8175	0.9028104704	0.2661233139
8176	0.9028253605	0.2661087046
8177	0.9028374831	0.2660950076
8178	0.9028506217	0.2660818872
8179	0.9028569862	0.2660715445
8180	0.9028697227	0.2660578805
8181	0.9028818079	0.2660469597
8182	0.902894505	0.2660342309
8183	0.9029087882	0.2660180886
8184	0.9029203352	0.2660024133
8185	0.9029305895	0.2659863384
8186	0.9029433466	0.2659751079
8187	0.9029609215	0.2659565261
8188	0.9029769406	0.2659417175
8189	0.9029900482	0.2659299474
8190	0.902998261	0.2659218317
8191	0.9030098713	0.2659101638
8192	0.903015587	0.2659020025
8193	0.9030356091	0.2658793977
8194	0.9030423296	0.2658693707
8195	0.9030486011	0.2658578914
8196	0.9030676478	0.2658388293
8197	0.903086043	0.2658220567
8198	0.9030984136	0.2658116424
8199	0.9031127346	0.2657970063
8200	0.9031250059	0.265784216
8201	0.9031425416	0.2657690338
8202	0.9031558945	0.2657532283
8203	0.9031680609	0.2657390557
8204	0.903187379	0.2657171837
8205	0.9032042577	0.2656990869
8206	0.903213547	0.2656885756
8207	0.9032275678	0.2656763331
8208	0.9032510757	0.2656572467
8209	0.9032622675	0.2656458175
8210	0.9032776922	0.2656302864
8211	0.9032899876	0.2656151405
8212	0.9033069228	0.2655975565
8213	0.9033216823	0.2655831428
8214	0.9033319504	0.265573517
8215	0.9033489212	0.2655536972
8216	0.9033699053	0.2655357742
8217	0.9033830193	0.2655237188
8218	0.903395316	0.2655139772
8219	0.903405334	0.2654969316
8220	0.9034179146	0.265485524
8221	0.9034375433	0.2654669583
8222	0.9034484287	0.2654559071
8223	0.9034637838	0.2654390777
8224	0.9034761389	0.2654277123
8225	0.9034833546	0.2654200859
8226	0.9034980753	0.2654038603
8227	0.9035172957	0.2653872284
8228	0.9035248901	0.2653778775
8229	0.9035405459	0.2653625687
8230	0.9035559248	0.2653485016
8231	0.9035689799	0.2653358678
8232	0.903584291	0.265322124
8233	0.9036032553	0.2653036129
8234	0.9036129285	0.2652932914
8235	0.9036219596	0.2652850319
8236	0.9036423132	0.2652666531
8237	0.9036569811	0.2652496748
8238	0.9036760781	0.265234205
8239	0.9036872022	0.2652224424
8240	0.9037053805	0.2652048917
8241	0.9037175318	0.2651914413
8242	0.9037284872	0.265178444
8243	0.9037392375	0.2651675391
8244	0.9037566144	0.265151942
8245	0.9037727398	0.2651391325
8246	0.9037778232	0.2651289995
8247	0.9037910528	0.2651195599
8248	0.903805143	0.265103339
8249	0.9038172104	0.2650927369
8250	0.9038339182	0.2650769802
8251	0.9038535586	0.2650582542
8252	0.9038657076	0.2650460359
8253	0.9038705445	0.2650393092
8254	0.9038883542	0.2650258607
8255	0.9039061358	0.2650088419
8256	0.9039255568	0.2649922135
8257	0.9039453076	0.2649728611
8258	0.9039649031	0.2649548858
8259	0.9039841791	0.2649357545
8260	0.9039902219	0.264927703
8261	0.904006628	0.2649083715
8262	0.9040224932	0.2648954303
8263	0.9040322085	0.2648843732
8264	0.9040557684	0.2648640478
8265	0.9040737201	0.2648483098
8266	0.9040969294	0.2648262562
8267	0.9041106736	0.2648124294
8268	0.9041332868	0.264791307
8269	0.904145917	0.2647752214
8270	0.9041569462	0.2647599679
8271	0.9041753558	0.2647437816
8272	0.9041922312	0.2647256987
8273	0.9042086176	0.26471246
8274	0.9042251339	0.2646962718
8275	0.9042375063	0.2646847955
8276	0.9042498779	0.2646729296
8277	0.904262357	0.2646614475
8278	0.9042741774	0.2646485848
8279	0.9042871582	0.2646331734
8280	0.9042962127	0.2646210795
8281	0.9043090921	0.26460635
8282	0.90433165	0.2645866527
8283	0.9043479699	0.2645683638
8284	0.904370018	0.2645476998
8285	0.9043822747	0.2645273661
8286	0.904402057	0.2645136077
8287	0.9044020525	0.2645063099
8288	0.9044234125	0.2644874507
8289	0.9044389422	0.2644732054
8290	0.9044444796	0.264461559
8291	0.9044518291	0.2644539516
8292	0.9044779048	0.2644316247
8293	0.904494184	0.2644139705
8294	0.904511689	0.2643979074
8295	0.9045278689	0.2643823564
8296	0.9045397928	0.2643707537
8297	0.9045580527	0.2643525089
8298	0.9045722415	0.264340051
8299	0.90458028	0.2643295869
8300	0.904596414	0.2643181959
8301	0.9046051616	0.2643055805
8302	0.9046132017	0.2642933771
8303	0.9046235629	0.2642803864
8304	0.9046393025	0.2642634392
8305	0.9046538163	0.2642476683
8306	0.9046693266	0.2642336652
8307	0.9046844378	0.2642188809
8308	0.9046996815	0.2642010033
8309	0.9047113162	0.2641872345
8310	0.9047291401	0.264169431
8311	0.9047400749	0.2641584578
8312	0.9047599723	0.2641382289
8313	0.904774158	0.2641227322
8314	0.9047970544	0.2641038974
8315	0.9048058834	0.2640949016
8316	0.9048210418	0.2640808937
8317	0.9048391919	0.264064398
8318	0.9048549801	0.2640492608
8319	0.9048674059	0.2640388414
8320	0.9048818675	0.2640245423
8321	0.9048929281	0.2640097596
8322	0.9049130194	0.2639914474
8323	0.9049371095	0.2639684447
8324	0.9049546032	0.2639513853
8325	0.9049680133	0.2639356578
8326	0.9049833958	0.2639230203
8327	0.9049956587	0.2639094496
8328	0.9050074314	0.2638986938
8329	0.9050227245	0.2638815186
8330	0.9050368475	0.2638696421
8331	0.9050481352	0.2638558158
8332	0.9050626641	0.263840914
8333	0.9050782651	0.2638236398
8334	0.9050950801	0.2638100284
8335	0.9051180543	0.2637893658
8336	0.9051296021	0.2637776129
8337	0.9051490206	0.2637575383
8338	0.9051715418	0.263738257
8339	0.905189325	0.263721337
8340	0.9052046337	0.2637061664
8341	0.905219808	0.2636920341
8342	0.9052278561	0.2636826419
8343	0.9052437731	0.2636636287
8344	0.9052489014	0.2636538678
8345	0.9052637341	0.2636375239
8346	0.905265766	0.2636301137
8347	0.9052763831	0.263614501
8348	0.9052945005	0.2635982224
8349	0.9053103105	0.2635830257
8350	0.9053257988	0.2635703499
8351	0.9053461083	0.2635509622
8352	0.9053669522	0.2635368596
8353	0.9053773297	0.2635264138
8354	0.905392965	0.2635090731
8355	0.9054064716	0.2634966731
8356	0.9054165528	0.2634792359
8357	0.9054319235	0.2634635461
8358	0.9054475193	0.2634496389
8359	0.9054622793	0.2634344951
8360	0.9054731408	0.2634218181
8361	0.9054892438	0.2634035785
8362	0.9055051921	0.2633889122
8363	0.9055154404	0.2633740414
8364	0.905527504	0.263363881
8365	0.9055419322	0.2633506942
8366	0.9055550501	0.263339608
8367	0.9055691971	0.2633255867
8368	0.9055888077	0.2633065283
8369	0.9056087014	0.263289249
8370	0.9056239837	0.2632714983
8371	0.905640636	0.263256429
8372	0.905653137	0.2632424932
8373	0.9056608395	0.2632327295
8374	0.9056757633	0.2632180908
8375	0.9057046402	0.2631972984
8376	0.9057151077	0.2631885636
8377	0.9057198618	0.2631790008
8378	0.9057331511	0.263164447
8379	0.905747958	0.263150543
8380	0.9057584388	0.2631376494
8381	0.9057694515	0.2631272324
8382	0.9057854067	0.2631130506
8383	0.9057965806	0.2630993294
8384	0.9058155812	0.263083527
8385	0.9058295713	0.2630697801
8386	0.9058439644	0.2630560827
8387	0.905857906	0.2630419358
8388	0.9058815129	0.2630200542
8389	0.9059071195	0.2629946965
8390	0.9059210835	0.2629818384
8391	0.9059332593	0.2629669567
8392	0.9059431921	0.2629572921
8393	0.9059473366	0.2629471035
8394	0.9059591282	0.2629350473
8395	0.9059682392	0.2629242769
8396	0.9059795006	0.2629135118
8397	0.9060011664	0.2628941004
8398	0.9060260268	0.2628693298
8399	0.9060371839	0.2628567606
8400	0.9060508678	0.2628423436
8401	0.9060656828	0.2628277549
8402	0.9060765435	0.2628157052
8403	0.9060927653	0.2627984834
8404	0.9061072525	0.262786594
8405	0.9061158754	0.2627738463
8406	0.9061429487	0.2627558931
8407	0.9061632892	0.262735757
8408	0.9061792559	0.2627207735
8409	0.9062029225	0.2627087862
8410	0.9062120069	0.2626974342
8411	0.9062275282	0.2626812587
8412	0.90624082	0.2626682455
8413	0.9062677348	0.2626402197
8414	0.9062835015	0.2626304172
8415	0.9062952522	0.2626176489
8416	0.9063093784	0.2625994769
8417	0.906320017	0.2625892706
8418	0.9063418699	0.2625667526
8419	0.9063619632	0.2625470801
8420	0.9063795359	0.2625292398
8421	0.9064057902	0.2625059169
8422	0.9064168039	0.2624938189
8423	0.9064336534	0.2624803883
8424	0.9064459037	0.2624676412
8425	0.90645513	0.2624553881
8426	0.9064693595	0.2624388114
8427	0.906483409	0.2624259831
8428	0.9064917172	0.2624116522
8429	0.9065088286	0.2623934235
8430	0.9065274753	0.2623760072
8431	0.9065444935	0.2623593982
8432	0.9065602473	0.2623421082
8433	0.9065722067	0.262329402
8434	0.9065786478	0.262322454
8435	0.9065987081	0.262306803
8436	0.9066110677	0.2622955453
8437	0.9066219551	0.2622828704
8438	0.9066395987	0.2622671877
8439	0.9066583526	0.2622525183
8440	0.9066698927	0.2622417283
8441	0.906684786	0.2622285332
8442	0.9066969064	0.2622150815
8443	0.9067106756	0.2622022702
8444	0.9067290899	0.262185967
8445	0.9067414046	0.2621751346
8446	0.9067588013	0.2621605735
8447	0.9067734955	0.2621458715
8448	0.9067835322	0.2621369224
8449	0.9067901306	0.2621253461
8450	0.9068045243	0.2621140217
8451	0.9068115812	0.2621029677
8452	0.9068227454	0.2620912084
8453	0.9068347407	0.2620783334
8454	0.9068486203	0.2620639442
8455	0.90686617	0.262050078
8456	0.9068752851	0.2620348621
8457	0.9068851816	0.2620243839
8458	0.9069054694	0.2620075032
8459	0.9069201855	0.2619907643
8460	0.9069389791	0.2619696489
8461	0.9069509413	0.2619554095
8462	0.9069658601	0.2619418805
8463	0.906981665	0.261924823
8464	0.9069997053	0.2619093721
8465	0.9070168483	0.2618940242
8466	0.9070377689	0.2618738354
8467	0.907047034	0.2618594146
8468	0.907058682	0.2618478923
8469	0.9070720721	0.2618339828
8470	0.9070846432	0.2618206896
8471	0.9071008928	0.2618028593
8472	0.9071140103	0.2617889408
8473	0.9071281783	0.2617734531
8474	0.9071488415	0.2617547105
8475	0.9071702453	0.2617355549
8476	0.9071903925	0.2617173913
8477	0.9072006487	0.2617046492
8478	0.9072146513	0.2616884547
8479	0.9072319821	0.2616712614
8480	0.907240232	0.2616626438
8481	0.9072532064	0.261650757
8482	0.9072702823	0.2616312772
8483	0.9072851797	0.2616176725
8484	0.907296528	0.2616066048
8485	0.9073217833	0.2615942688
8486	0.9073310104	0.2615849281
8487	0.9073492528	0.2615690678
8488	0.9073592664	0.261558205
8489	0.9073703974	0.2615465282
8490	0.9073839086	0.2615318538
8491	0.9073973927	0.2615164209
8492	0.9074060052	0.2615023508
8493	0.9074235896	0.2614865353
8494	0.907438988	0.2614706792
8495	0.9074505557	0.2614602451
8496	0.907470523	0.26144284
8497	0.9074896826	0.2614249492
8498	0.9075041171	0.261411366
8499	0.9075180434	0.2613950235
8500	0.9075346296	0.2613823903
8501	0.9075448436	0.2613716148
8502	0.9075552208	0.2613613705
8503	0.9075620808	0.2613546116
8504	0.9075699804	0.2613416946
8505	0.9075821222	0.2613280227
8506	0.9075966335	0.2613172139
8507	0.9076078854	0.2613035581
8508	0.9076190953	0.261290106
8509	0.9076300589	0.2612779419
8510	0.9076396177	0.2612682642
8511	0.9076511275	0.2612577229
8512	0.9076635433	0.2612470257
8513	0.9076776224	0.2612335627
8514	0.9076898883	0.2612185358
8515	0.907700401	0.2612050852
8516	0.9077124453	0.2611920908
8517	0.9077295946	0.2611764593
8518	0.9077431909	0.2611620578
8519	0.907752895	0.2611492824
8520	0.9077638068	0.2611367761
8521	0.9077683462	0.2611274685
8522	0.9077893354	0.2611085551
8523	0.9078001095	0.2610977792
8524	0.9078122899	0.2610838505
8525	0.9078274023	0.2610669177
8526	0.9078457638	0.2610517176
8527	0.9078552817	0.2610425457
8528	0.9078690392	0.2610273372
8529	0.9078821702	0.2610140931
8530	0.9079004831	0.2609992453
8531	0.9079157261	0.2609835658
8532	0.9079238161	0.2609664333
8533	0.9079319401	0.2609579078
8534	0.907940242	0.2609465929
8535	0.9079465829	0.2609353119
8536	0.9079580653	0.2609242945
8537	0.9079729047	0.2609100248
8538	0.9079906267	0.2608921481
8539	0.9080130847	0.260874058
8540	0.9080234605	0.2608642135
8541	0.9080315378	0.2608564146
8542	0.9080450917	0.2608454275
8543	0.9080637573	0.260831343
8544	0.9080695984	0.2608213681
8545	0.9080829782	0.2608085537
8546	0.908097686	0.260798811
8547	0.9081189272	0.2607777695
8548	0.9081351535	0.2607629748
8549	0.9081474419	0.2607496745
8550	0.908158175	0.2607361905
8551	0.9081741506	0.2607195004
8552	0.9081939354	0.260701372
8553	0.9082097124	0.2606866613
8554	0.9082262049	0.2606701418
8555	0.9082419048	0.2606546218
8556	0.9082524612	0.2606440768
8557	0.9082706606	0.2606271073
8558	0.908280298	0.2606129959
8559	0.9082896159	0.2606043633
8560	0.9083049142	0.2605841672
8561	0.908318957	0.2605702135
8562	0.9083388481	0.2605515015
8563	0.9083577022	0.2605335402
8564	0.9083706896	0.2605222877
8565	0.9083928094	0.2604979818
8566	0.908403584	0.2604872225
8567	0.9084271469	0.2604636133
8568	0.9084425135	0.2604472509
8569	0.9084492853	0.2604336694
8570	0.9084672164	0.2604173116
8571	0.9084831453	0.2603988613
8572	0.9084943676	0.2603871206
8573	0.9085146232	0.2603689882
8574	0.9085289122	0.2603555288
8575	0.9085368808	0.2603458828
8576	0.9085507966	0.2603262283
8577	0.9085647245	0.2603125872
8578	0.9085784309	0.2602995632
8579	0.9085945878	0.2602839152
8580	0.9086122678	0.2602670639
8581	0.9086217625	0.2602515779
8582	0.9086400945	0.2602335428
8583	0.9086579839	0.2602134471
8584	0.9086725528	0.2601992071
8585	0.9086854325	0.2601865659
8586	0.908703118	0.2601713944
8587	0.9087167386	0.2601554863
8588	0.9087163501	0.2601485342
8589	0.9087226987	0.2601400197
8590	0.9087329218	0.2601292719
8591	0.9087411933	0.2601155878
8592	0.9087564611	0.2601002817
8593	0.9087682399	0.2600867733
8594	0.9087782906	0.260074718
8595	0.9087933428	0.2600587926
8596	0.9088039288	0.2600468295
8597	0.9088156252	0.2600335643
8598	0.9088243772	0.2600248538
8599	0.9088417865	0.2600067654
8600	0.9088527213	0.2599964124
8601	0.9088684408	0.2599794356
8602	0.908878495	0.2599685191
8603	0.908892885	0.2599564431
8604	0.9088972315	0.259945807
8605	0.9089085533	0.2599354566
8606	0.9089231938	0.2599184007
8607	0.9089370541	0.2599041893
8608	0.9089623784	0.2598862757
8609	0.9089768665	0.2598736899
8610	0.9089845473	0.2598651752
8611	0.9090090234	0.2598440311
8612	0.9090245495	0.2598279797
8613	0.9090418239	0.2598126853
8614	0.909055212	0.2597997062
8615	0.9090693545	0.2597854764
8616	0.9090800462	0.2597752565
8617	0.9090924851	0.2597593574
8618	0.9091048928	0.2597437492
8619	0.9091231818	0.2597266317
8620	0.90913846	0.2597103338
8621	0.9091562589	0.2596965328
8622	0.9091711457	0.2596816647
8623	0.9091868332	0.2596663445
8624	0.9092052538	0.2596534197
8625	0.9092211066	0.2596365357
8626	0.9092346923	0.2596241692
8627	0.9092502934	0.2596096182
8628	0.9092618111	0.2595947778
8629	0.9092726893	0.2595841174
8630	0.9092834394	0.2595727395
8631	0.9092974689	0.2595597245
8632	0.9093119195	0.2595470942
8633	0.9093233785	0.2595360376
8634	0.9093330626	0.2595224513
8635	0.9093448673	0.2595101202
8636	0.9093560106	0.2594993264
8637	0.9093664025	0.2594877669
8638	0.9093813075	0.2594721169
8639	0.9093948567	0.259453877
8640	0.9094082085	0.2594420739
8641	0.9094120221	0.2594330479
8642	0.9094292799	0.2594157732
8643	0.9094454411	0.259396079
8644	0.9094657572	0.2593779216
8645	0.9094792424	0.2593666795
8646	0.909493134	0.2593533685
8647	0.909503402	0.2593430607
8648	0.9095255833	0.2593267847
8649	0.9095400749	0.2593111848
8650	0.9095623408	0.259289518
8651	0.9095737165	0.2592796302
8652	0.9095827957	0.2592675999
8653	0.9095901617	0.2592540971
8654	0.9096057961	0.2592386532
8655	0.909611518	0.2592250973
8656	0.909626144	0.2592084199
8657	0.9096421684	0.2591937561
8658	0.9096618922	0.2591786318
8659	0.9096810539	0.2591619576
8660	0.9096936799	0.259149345
8661	0.9097025171	0.259136575
8662	0.9097239035	0.259115321
8663	0.9097385382	0.2591012312
8664	0.9097502071	0.2590900409
8665	0.90976953	0.2590710129
8666	0.909778457	0.2590589404
8667	0.9097859847	0.2590507726
8668	0.909805231	0.259029831
8669	0.9098177761	0.2590174456
8670	0.9098320225	0.2590027232
8671	0.9098495613	0.258988577
8672	0.9098650844	0.2589717844
8673	0.9098767233	0.2589562932
8674	0.9098919333	0.2589451466
8675	0.909906514	0.2589329371
8676	0.9099165087	0.2589199344
8677	0.9099298331	0.2589086573
8678	0.9099398682	0.2588988119
